productId,evaluationId,buyerCountry,buyerName,buyerEval,starRating,feedback,feedbackTranslated,evalDate,skuInfo,logistics,upVoteCount,downVoteCount,hasImage,hasFollowUp,addFeedback,anonymous,label1,labelValue1,label2,labelValue2,label3,labelValue3
3256808363596774,60092508260564778,PE,E***z,60,3.0,"Aun no lo e probado, la caja un poco golpeado como muestro en las fotos.","I haven't tried it yet, the box is a bit damaged as shown in the photos.",03 Sep 2025,Color:black,Aliexpress Selection Standard,0,0,1,0,,False,,,,,,
3256808363596774,60092716525657719,MX,A***s,100,5.0,,,29 Sep 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
3256808363596774,60092437105413839,CL,A***o,100,5.0,Fue un regalo y de verdad me impresiona lo bueno! Llego en una semana :),It was a gift and I'm really impressed by how good it is! It arrived in a week :),03 Sep 2025,Color:black,Aliexpress Selection Standard,0,0,1,0,,False,Quality of sound,Fits ok ,Durability,Fits ok ,User Friendly ,Good
3256808363596774,30091673542431607,PL,a***r,100,5.0,Jest ok,It's okay.,24 Jul 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
3256808363596774,30094216540608118,ES,a***r,100,5.0,"Se escucha perfecto,muy satisfecha con la calidad","It sounds perfect, very satisfied with the quality.",20 Sep 2025,Color:black,Aliexpress Selection Premium shipping,0,0,1,0,,False,Quality of sound,Fits ok ,Durability,Fits ok ,User Friendly ,Good
3256808363596774,30092508614288706,UA,I***y,100,5.0,,,22 Aug 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
3256808363596774,30094154623806557,UA,a***r,80,4.0,,,05 Oct 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
3256808363596774,30093407668538642,UA,AliExpress Shopper,40,2.0,правий навушник працює з перебоями,the right earphone works intermittently,04 Sep 2025,Color:black,Aliexpress Selection Standard,0,0,1,0,,True,Quality of sound,Poor,,,,
3256808363596774,30091315859194397,PL,K***i,40,2.0,"In my opinion this product is pointless, it is very hard to connect with phone, and then you are sad because quality of sound is terrible. But to be honest display screen in charging box is the only one good side of this product, this is the reason of two stars instred one.","In my opinion this product is pointless, it is very hard to connect with phone, and then you are sad because quality of sound is terrible. But to be honest display screen in charging box is the only one good side of this product, this is the reason of two stars instred one.",19 Jul 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,Quality of sound,Poor,Durability,Poor,User Friendly ,Difficult
3256808363596774,30093622223694401,DZ,AliExpress Shopper,20,1.0,المنتج غير صالح لا تشتغل,"The product is not valid, it does not work.",20 Sep 2025,Color:black,Aliexpress Selection Standard,0,0,1,1,المنتج الا يشتغل,True,Quality of sound,Poor,Durability,Poor,,
3256808363596774,30095004863727576,FR,F***r,80,4.0,,,15 Oct 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
3256808363596774,30095840801849182,UA,A***n,100,5.0,,,05 Nov 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
3256808363596774,60093088833493088,CL,AliExpress Shopper,80,4.0,,,05 Oct 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,True,Quality of sound,Fits ok ,Durability,Fits ok ,User Friendly ,Good
3256808363596774,60093645278408044,CL,AliExpress Shopper,100,5.0,exacto como la descripción tienen buen sonido llegaron rapido,"Exactly as described, they have good sound and arrived quickly.",05 Nov 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,True,,,,,,
3256808363596774,60091493113189849,PE,C***o,100,5.0,"excelentes audífonos hermosos ! satisfecho con el producto ! lo recomiendo , suena muy bien .. muchas Gracias 👌🏻","Excellent beautiful headphones! satisfied with the product! I recommend it, it sounds very good.. Thank you very much. 👌🏻",10 Jul 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,Quality of sound,Fast,Durability,Fast,User Friendly ,Good
3256808363596774,30091766672254038,ES,K***a,20,1.0,son gigantes la caja parece un ladrillo y no se conectan bien al móvil se corta cada momento  muy malo  la verdad único aprovechamiento es como una batería externa pa cargar móvil jajajajja,"They are huge, the box looks like a brick and they don't connect well to the phone, it cuts off every moment. Very bad. The only use is as an external battery to charge the phone hahaha.",31 Jul 2025,Color:black,Aliexpress Selection Premium shipping,0,0,0,0,,False,,,,,,
3256808363596774,30094648875915109,UA,g***r,20,1.0,"Навушники на зовнішній вигляд гарні , але при використанні один навушних дуже гріється і нажаль ним не можливо користуватися.","The headphones look nice on the outside, but when used, one earpiece gets very hot and unfortunately cannot be used.",07 Oct 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,Quality of sound,Poor,Durability,Poor,User Friendly ,Not bad 
3256808363596774,60092978656859116,BR,E***o,100,5.0,,,30 Sep 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,Quality of sound,Fits ok ,,,,
3256808363596774,30092362066583283,ES,AliExpress Shopper,100,5.0,,,06 Aug 2025,Color:black,Aliexpress Selection Premium shipping,0,0,0,0,,True,Quality of sound,Fits ok ,Durability,Fits ok ,User Friendly ,Not bad 
3256808363596774,30094122373790381,UA,О***о,100,5.0,,,28 Sep 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,Quality of sound,Fits ok ,Durability,Poor,User Friendly ,Good
3256808363596774,30091720047066784,PL,AliExpress Shopper,100,5.0,,,19 Jul 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,True,Quality of sound,Poor,Durability,Fits ok ,User Friendly ,Not bad 
3256808363596774,30091540343900478,UA,AliExpress Shopper,80,4.0,,,21 Jul 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,True,Quality of sound,Fits ok ,Durability,Fits ok ,User Friendly ,Not bad 
3256808363596774,60092599368185772,NZ,AliExpress Shopper,60,3.0,"Fast delivery and well-packaged. The earbuds are comfortable and the charging case doubles as a power bank, which is a nice bonus. Sound quality is average—fine for casual listening but lacks depth and clarity. Touch controls and connectivity work okay, but nothing fancy.  Verdict: Good for the price if you just want basic wireless earbuds with extra battery, but don’t expect high-end sound.","Fast delivery and well-packaged. The earbuds are comfortable and the charging case doubles as a power bank, which is a nice bonus. Sound quality is average—fine for casual listening but lacks depth and clarity. Touch controls and connectivity work okay, but nothing fancy. 
 
 Verdict: good for the price if you just want basic wireless earbuds with extra battery, but don’t expect high-end sound.",23 Sep 2025,Color:black,Aliexpress Selection Standard,0,0,1,0,,True,Quality of sound,Fits ok ,Durability,Fits ok ,User Friendly ,Good
3256808363596774,60091840320070188,CA,S***u,60,3.0,,,30 Jul 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,Durability,Fits ok ,User Friendly ,Not bad ,,
3256808363596774,30094013830187018,UA,І***в,80,4.0,,,01 Oct 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
3256808363596774,30093526481377983,FR,J***Y,100,5.0,"Arrivé rapidement. Obtenu au jeu de l'arbre magique. L'ensemble fonctionne bien, le son est correct. Je pensais que le boîtier était plus petit. La batterie tient la charge","Arrived quickly. Obtained through the magic tree game. The set works well, the sound is correct. I thought the case was smaller. The battery holds a charge.",07 Sep 2025,Color:black,Aliexpress Selection Standard,0,0,1,0,,False,Quality of sound,Fits ok ,Durability,Fits ok ,User Friendly ,Good
3256808363596774,60092856884762639,CA,m***r,100,5.0,,,22 Sep 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
3256808363596774,30094548011447684,IT,G***o,100,5.0,,,04 Oct 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
3256808363596774,60091531127117975,CO,A***a,100,5.0,uno delos uriculos no ajusta toca ponerle precio para que cargue,"One of the items does not fit, you need to set a price for it to load.",12 Jul 2025,Color:black,Aliexpress Selection Standard,0,0,1,1,toca precionar el de lado de r para que cargue por que queda suelto no carga,False,Quality of sound,Fits ok ,Durability,Fits ok ,User Friendly ,Not bad 
3256808363596774,50190448571938492,GB,AliExpress Shopper,20,1.0,mic doesn’t even work ,Mic doesn’t even work,06 Sep 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,True,Quality of sound,Poor,Durability,Poor,User Friendly ,Difficult
3256808363596774,50195043135394038,JP,AliExpress Shopper,20,1.0,配送、製造、どの段階の不具合か分からないが、左のイヤホンから常に極小音でビープ音がなっている。通常使用には耐えられないものだった。,"I don't know at which stage of delivery or manufacturing there is an issue, but the left earphone is constantly making a very low beep sound. It was unbearable for regular use.",30 Oct 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,True,Quality of sound,Poor,Durability,Poor,User Friendly ,Difficult
3256808363596774,60093301985859935,MX,p***z,60,3.0,algo grandes para ser portátiles,somewhat large to be portable,22 Oct 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,Quality of sound,Fits ok ,,,,
3256808363596774,30092607380898518,PL,0***r,100,5.0,,,08 Aug 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
3256808363596774,30093873450263219,ES,AliExpress Shopper,40,2.0,"No me ha gustado nada, las frecuencias bajas no se escuchan y la batería no aguanta más de media hora... no lo recomiendo","I didn't like it at all, the low frequencies are not audible and the battery doesn't last more than half an hour... I do not recommend it.",27 Sep 2025,Color:black,Aliexpress Selection Premium shipping,0,0,1,0,,True,Quality of sound,Poor,Durability,Poor,User Friendly ,Difficult
3256808363596774,30094497449195014,UA,f***r,80,4.0,"виграш в ігрі. працюють, но звук не дуже","winning in the game. they work, but the sound is not very good.",13 Oct 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,Quality of sound,Fits ok ,Durability,Fits ok ,User Friendly ,Not bad 
3256808363596774,30091099522096770,UA,T***o,60,3.0,,,09 Jul 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
3256808363596774,30091583442305926,PL,1***r,100,5.0,,,27 Jul 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
3256808363596774,30096308620670518,PL,S***r,20,1.0,Очень плохо ,Very bad,24 Nov 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,Quality of sound,Poor,Durability,Poor,User Friendly ,Difficult
3256808363596774,30097230138970266,MK,R***v,100,5.0,,,29 Nov 2025,Color:black,Aliexpress Selection Standard,0,0,0,1,excellent,False,,,,,,
3256808363596774,30093384406538679,AT,K***K,100,5.0,,,04 Sep 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,Quality of sound,Fast,Durability,Fast,User Friendly ,Good
3256808363596774,30093293233215529,DZ,m***r,100,5.0,,,01 Sep 2025,Color:black,Aliexpress Selection Standard,0,0,1,0,,False,Quality of sound,Fast,Durability,Fast,User Friendly ,Good
3256808363596774,60093867807464028,CO,j***r,100,5.0,,,19 Nov 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,Quality of sound,Fits ok ,,,,
3256808363596774,30093957996366766,NL,m*** ,100,5.0,ziet er goed uit,looks good,24 Sep 2025,Color:black,Aliexpress Selection Premium shipping,0,0,0,0,,False,,,,,,
3256808363596774,30094664424444805,ES,AliExpress Shopper,20,1.0,,,07 Oct 2025,Color:black,Aliexpress Selection Premium shipping,0,0,0,0,,True,,,,,,
3256808363596774,30092785611185462,GB,R***k,100,5.0,"Excellent little ear buds, highly recommended","Excellent little ear buds, highly recommended",19 Aug 2025,Color:black,Aliexpress Selection Premium shipping,0,0,1,1,great little earbuds,False,Quality of sound,Fits ok ,Durability,Fits ok ,User Friendly ,Good
3256808363596774,60093642777043301,CL,a***r,100,5.0,"me gustó, funciona bien, solo que se descarga rápido. pero muchas gracias por el regalo","I liked it, it works well, just that it downloads quickly. But thank you very much for the gift.",09 Nov 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,Quality of sound,Fast,Durability,Poor,User Friendly ,Not bad 
3256808363596774,30097639259233161,ES,AliExpress Shopper,100,5.0,,,11 Dec 2025,Color:black,Aliexpress Selection Premium shipping,0,0,0,0,,True,Quality of sound,Fits ok ,Durability,Fits ok ,User Friendly ,Good
3256808363596774,30091855214760155,UA,1***r,100,5.0,,,23 Jul 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
3256808363596774,30093991862474142,IT,AliExpress Shopper,20,1.0,"Purtroppo una delle due cuffiette non funziona, vediamo come rimedierà il venditore...","Unfortunately, one of the two headphones doesn't work, let's see how the seller will resolve it...",30 Sep 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,True,,,,,,
3256808363596774,60093697360647693,PE,C***t,100,5.0,,,23 Nov 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,Quality of sound,Fits ok ,Durability,Fits ok ,User Friendly ,Not bad 
3256808363596774,60093097366683802,CL,G***a,100,5.0,excelente 👌,Excellent 👌,21 Oct 2025,Color:black,Aliexpress Selection Standard,0,0,0,1,funciona solo uno y no cargan bien pense que al cargarlos funcionarían bien por eso califique bien no porque me los gane al jugar me mandaran algo malo,False,,,,,,
3256808363596774,30094723010456712,CH,I***d,100,5.0,,,18 Oct 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
3256808363596774,30091607998467024,ES,AliExpress Shopper,100,5.0,"Muy buen producto se escuchan muy bien, buen sonido","Very good product, they sound great, good sound quality.",22 Jul 2025,Color:black,Aliexpress Selection Premium shipping,0,0,0,0,,True,Quality of sound,Fits ok ,Durability,Fits ok ,User Friendly ,Good
3256808363596774,30093164291286157,SI,g***c,20,1.0,"this iz big shit. in Foršt order i recived earbud and only right was working . i saw that this pair that does not have same color when is on the work ( left wich does not work gas color light blue and right earbud gas color Dark blue . i recived second pair of earbud and non sound . lest say big shit what they have production . Ford not geslo the merda od they working gor big shit ? why working gor big shit ? ali that earbud i recived trgu game ... i Will not Play the game let dat gor won faking month .. hahahahahahha w10 and they Dell only big shit gor not sounding ? beter to be at home not dali g nad face .. its a  sam that your production .    buuuuuuuuuu ... in pa od 0.09 cent od EUR , eho paid the delivery for that shit ?","This iz big shit. In foršt order i recived earbud and only right was working . I saw that this pair that does not have same color when is on the work ( left wich does not work gas color light blue and right earbud gas color dark blue . I recived second pair of earbud and non sound . Lest say big shit what they have production . Ford not geslo the merda od they working gor big shit ? Why working gor big shit ? Ali that earbud i recived trgu game ... i will not play the game let dat gor won faking month .. hahahahahahha w10 and they dell only big shit gor not sounding ? Beter to be at home not dali g nad face .. its a  sam that your production . Buuuuuuuuuu ... in pa od 0.09 cent od eur , eho paid the delivery for that shit ?",09 Sep 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,Quality of sound,Poor,Durability,Poor,User Friendly ,Difficult
3256808363596774,60092223795588765,US,B***x,100,5.0,Very good product ,Very good product,02 Sep 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,Durability,Fast,User Friendly ,Good,,
3256808363596774,30096221854504349,IT,C***a,80,4.0,Tutto 👌 ok,Everything 👌 ok.,22 Nov 2025,Color:black,Aliexpress Selection Standard,0,0,1,0,,False,Quality of sound,Fits ok ,Durability,Fits ok ,,
3256808363596774,30092589885982051,ES,AliExpress Shopper,100,5.0,,,24 Aug 2025,Color:black,Aliexpress Selection Premium shipping,0,0,0,0,,True,Quality of sound,Fits ok ,Durability,Fits ok ,,
3256808363596774,30096769358001068,UA,AliExpress Shopper,80,4.0,,,20 Nov 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,True,Quality of sound,Fits ok ,Durability,Fits ok ,User Friendly ,Not bad 
3256808363596774,50190929563051173,KR,AliExpress Shopper,100,5.0,,,21 Sep 2025,Color:black,Aliexpress Selection Premium shipping,0,0,0,0,,True,Quality of sound,Fits ok ,Durability,Fits ok ,User Friendly ,Not bad 
3256808363596774,60093396191002687,MX,AliExpress Shopper,100,5.0,,,06 Nov 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,True,,,,,,
3256808363596774,60092458548389208,CL,T***a,80,4.0,Gracias ,Thank you,15 Sep 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,Quality of sound,Fits ok ,Durability,Fits ok ,User Friendly ,Not bad 
3256808363596774,30096216830170337,CZ,AliExpress Shopper,20,1.0,Sadly one earphone doesn't work straight off the box. But they were extremely cheap. Can't complain.,Sadly one earphone doesn't work straight off the box. But they were extremely cheap. Can't complain.,14 Nov 2025,Color:black,Aliexpress Selection Standard,0,0,1,0,,True,Quality of sound,Poor,Durability,Fits ok ,User Friendly ,Good
3256808363596774,60093559058911828,CO,t***d,80,4.0,,,03 Nov 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,Quality of sound,Fits ok ,Durability,Fits ok ,User Friendly ,Good
3256808363596774,30092290108920121,UA,a***r,100,5.0,,,30 Jul 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
3256808363596774,30092303757797933,UA,m***r,60,3.0,,,30 Jul 2025,Color:black,Aliexpress Selection Standard,0,0,1,0,,False,Quality of sound,Fits ok ,Durability,Fits ok ,User Friendly ,Not bad 
3256808363596774,50188152047265317,TR,o***y,100,5.0,Güzel ürün ,Good product,11 Aug 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,Quality of sound,Fits ok ,Durability,Fits ok ,User Friendly ,Not bad 
3256808363596774,30096290495068994,ES,AliExpress Shopper,100,5.0,,,16 Nov 2025,Color:black,Aliexpress Selection Premium shipping,0,0,0,0,,True,,,,,,
3256808363596774,30093365431378420,IT,AliExpress Shopper,20,1.0,"Non funziona, arrivato danneggiato","It doesn't work, arrived damaged.",13 Sep 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,True,Quality of sound,Poor,Durability,Poor,User Friendly ,Difficult
3256808363596774,30095535429927164,PL,A***a,80,4.0,,,08 Nov 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
3256808363596774,30094869891893677,UA,AliExpress Shopper,80,4.0,,,22 Oct 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,True,,,,,,
3256808363596774,30091479112252324,ES,P***i,60,3.0,Los conseguí con lo del árbol mágico así que estoy satisfecho pero se escucha altísimo el volumen y se caen facil,I got them with the magic tree thing so I'm satisfied but the volume is very loud and they fall easily.,18 Jul 2025,Color:black,Aliexpress Selection Premium shipping,0,0,0,0,,False,Quality of sound,Poor,Durability,Poor,User Friendly ,Difficult
3256808363596774,30093441779326100,LV,AliExpress Shopper,100,5.0,,,31 Aug 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,True,,,,,,
3256808363596774,60093406782590516,MX,m***r,80,4.0,"Llegaron muy bien, fue el premio del huerto mágico por $2 no puedes pedir la mejor calidad de audio, pero funcionan bien","They arrived very well, it was the prize from the magical garden for $2. You can't ask for the best audio quality, but they work well.",27 Oct 2025,Color:black,Aliexpress Selection Standard,0,0,1,0,,False,Quality of sound,Poor,Durability,Fits ok ,User Friendly ,Good
3256808363596774,50184671227563499,IL,e***a,80,4.0,,,13 Jul 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
3256808363596774,30096027006388431,BG,s***b,100,5.0,,,19 Nov 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
3256808363596774,50191813061938168,JP,AliExpress Shopper,20,1.0,音楽を聴く用途での使用は、考えていないので、音が悪いのは、値段相応なので許容範囲。ただし、ボリュームが最低の一つ前にしても大き過ぎる。最低にするとミュート。イヤフォンではなくスピーカーか？,"I didn't consider using it for listening to music, so the poor sound quality is acceptable for its price. However, even at the lowest volume setting, it's still too loud. When turned to the lowest, it mutes. Are these speakers and not earphones?",26 Sep 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,True,Quality of sound,Poor,Durability,Poor,User Friendly ,Difficult
3256808363596774,30091796890065110,UA,l***r,100,5.0,За 10 днів отримав. За 0.10₴ ціна в поливах виграла.,"Received in 10 days. For 0.10₴, the price in the fields won.",22 Jul 2025,Color:black,Aliexpress Selection Standard,0,0,1,0,,False,,,,,,
3256808363596774,30095281459293643,GB,R***d,100,5.0,,,01 Nov 2025,Color:black,Aliexpress Selection Premium shipping,0,0,0,0,,False,,,,,,
3256808363596774,30092764813071081,MZ,R***H,100,5.0,,,18 Aug 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
3256808363596774,30092428572125012,UA,О***ь,20,1.0,,,03 Aug 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,Quality of sound,Poor,Durability,Fits ok ,,
3256808363596774,30093512489886515,ES,B***a,20,1.0,"Rubbish, discharge themselves in the box. Only last 20 min, unusable. Do not recommend.","Rubbish, discharge themselves in the box. Only last 20 min, unusable. Do not recommend.",07 Sep 2025,Color:black,Aliexpress Selection Premium shipping,0,0,0,0,,False,Quality of sound,Poor,Durability,Poor,User Friendly ,Difficult
3256808363596774,30092278034485474,PT,M***e,100,5.0,,,04 Aug 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
3256808363596774,30092461859892634,UA,Z***z,100,5.0,из недостатков слабый звук во время телефонного звонка . и наушники быстро разряжается.  при прослушивании музыки за полтора часа садятся,"One of the shortcomings is the weak sound during a phone call. and the headphones drain quickly. When listening to music, they run out of battery in an hour and a half.",21 Aug 2025,Color:black,Aliexpress Selection Standard,0,0,1,0,,False,,,,,,
3256808363596774,30094479970712105,LT,A***s,100,5.0,,,07 Oct 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
3256808363596774,30093942534707314,IT,G***i,100,5.0,super,Super,13 Sep 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,Quality of sound,Fits ok ,Durability,Fits ok ,User Friendly ,Good
3256808363596774,60093013582941123,CL,AliExpress Shopper,100,5.0,,,06 Oct 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,True,,,,,,
3256808363596774,60092461728478433,CO,m***z,40,2.0,mala calidad del sonido. La caja no sostiene bien los audífonos cuando están cargando haciendo aq dejen de cargar y se conecten al teléfono involuntariamente.  la bateria solo dura una hora. Se notan de materiales pobres de construcción,poor sound quality. The case does not hold the headphones well when they are charging causing them to stop charging and connect to the phone involuntarily. The battery only lasts an hour. It shows poor construction materials.,15 Sep 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,Quality of sound,Poor,Durability,Poor,User Friendly ,Not bad 
3256808363596774,60092269975265148,UA,f***r,60,3.0,"Правый наушник звук практически в нём не слышно и греется при использование,с левым всё отлично. Сильно быстро садиться заряд батареи у самой коробочкм","The right earphone has almost no sound and gets hot when used, but the left one is fine. The battery drains very quickly at the box itself.",24 Aug 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,Durability,Fits ok ,User Friendly ,Good,,
3256808363596774,60092289729589782,US,AliExpress Shopper,80,4.0,"It took a while to work out operation. The earbuds came fully charged and have touch sensitive surfaces. I pressed those to link them, and they worked right away. I put the case on charge for a long time before it responded, but now it works. It seems to lose charge very fast. Sound quality is a bit lacking in bass, but not bad. The controls the manual said didn't seem to work, all I've managed is tap right to pause and left to resume . I may just be bad at doing this.","It took a while to work out operation. The earbuds came fully charged and have touch sensitive surfaces. I pressed those to link them, and they worked right away. I put the case on charge for a long time before it responded, but now it works. It seems to lose charge very fast. Sound quality is a bit lacking in bass, but not bad. The controls the manual said didn't seem to work, all i've managed is tap right to pause and left to resume . I may just be bad at doing this.",05 Sep 2025,Color:black,Aliexpress Selection Standard,0,0,1,0,,True,Quality of sound,Fits ok ,Durability,Fits ok ,User Friendly ,Not bad 
3256808363596774,30094068907475465,IT,M***o,100,5.0,sembra tutto perfetto. ora lo testerò e vediamo la qualità. Ottimo.,Everything seems perfect. Now I will test it and see the quality. Excellent.,16 Sep 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,Quality of sound,Fast,Durability,Fast,User Friendly ,Good
3256808363596774,30095667753667382,GB,AliExpress Shopper,100,5.0,excellent quality,Excellent quality,25 Oct 2025,Color:black,Aliexpress Selection Premium shipping,0,0,0,0,,True,Quality of sound,Fast,Durability,Fast,User Friendly ,Good
3256808363596774,30091936913878846,UA,K***a,60,3.0,,,20 Jul 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
3256808363596774,30095063232077163,PL,AliExpress Shopper,20,1.0,bad quality.,bad quality.,17 Oct 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,True,,,,,,
3256808363596774,30096257922152873,UA,AliExpress Shopper,60,3.0,,,19 Nov 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,True,,,,,,
3256808363596774,50194427224359627,JP,y***i,80,4.0,,,08 Oct 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,Quality of sound,Poor,Durability,Fits ok ,User Friendly ,Not bad 
3256808363596774,30091652411671389,UA,Ю***о,100,5.0,"Чудові навушники для прослуховування музики, розмовляти по ним не вийде, співрозмовник мене не чує, нажаль☹️Батарея тримає добре! Виграла їх в поливанні дерева👍","Great headphones for listening to music, but they are not suitable for talking; the interlocutor cannot hear me, unfortunately. ☹️ The battery lasts well! Won them in watering the tree. 👍",18 Jul 2025,Color:black,Aliexpress Selection Standard,0,0,1,0,,False,Quality of sound,Fast,Durability,Fast,User Friendly ,Good
3256808363596774,30091224883071138,UA,a***a,100,5.0,,,07 Jul 2025,Color:black,Aliexpress Selection Standard,0,0,1,0,,False,,,,,,
3256808363596774,30097110351504331,UA,С***о,100,5.0,,,05 Dec 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
3256808363596774,30094209225857239,UA,t***a,80,4.0,нормальні навушники. за поливайку.,normal headphones. for a watering can.,25 Sep 2025,Color:black,Aliexpress Selection Standard,0,0,1,0,,False,,,,,,
3256808363596774,50182954767509370,IL,AliExpress Shopper,100,5.0,,,12 Jul 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,True,,,,,,
3256808363596774,30094279608466434,UA,О***о,80,4.0,,,27 Sep 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
3256808363596774,30092722410302555,PL,AliExpress Shopper,100,5.0,,,16 Aug 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,True,Quality of sound,Fast,Durability,Fast,User Friendly ,Good
3256808363596774,50190239170023915,JP,AliExpress Shopper,100,5.0,,,15 Sep 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,True,Quality of sound,Fits ok ,Durability,Fits ok ,User Friendly ,Not bad 
3256808363596774,60092906494685894,MX,A***n,100,5.0,,,25 Sep 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
3256808363596774,30091379592184802,UA,Л***к,100,5.0,,,16 Jul 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
3256808363596774,30091424705064295,PL,6***r,100,5.0,wszystko ok,Everything is okay.,17 Jul 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
3256808363596774,50188871693368492,JP,g***n,20,1.0,使えた物ではありません、高音しか出ません。100均のイヤホンのほうがましです。良くこう言う物が販売できますね、やっぱり中華は安かろう悪かろうです。,"It's not usable, it only produces high-pitched sounds. 100 yen earphones are better. It's easy to sell such things, isn't it? After all, Chinese goods are either cheap or bad.",18 Aug 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,Quality of sound,Poor,Durability,Poor,User Friendly ,Difficult
3256808363596774,30092312374667452,PL,1***r,100,5.0,,,11 Aug 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
3256808363596774,30096668264193638,IT,AliExpress Shopper,80,4.0,,,01 Dec 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,True,Quality of sound,Fits ok ,Durability,Fits ok ,User Friendly ,Not bad 
3256808363596774,30090970667992240,PL,4***r,100,5.0,товар пришёл быстро в хорошем состоянии качество хорошее советую продовца,"The product arrived quickly in good condition, the quality is good, I recommend the seller.",10 Jul 2025,Color:black,Aliexpress Selection Standard,0,0,0,0,,False,,,,,,
